Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
2024-07-15,826,Oats,Grains,462,34.7,23.4,44.1,9.1,43.9,443,5,Lunch,351
2024-10-01,350,Chips,Snacks,421,41.8,6.4,21.7,1.9,0.7,297,160,Dinner,621
2024-04-13,39,Broccoli,Vegetables,177,10.4,27.2,13.8,7.9,0.4,963,279,Lunch,218
2024-05-17,253,Salmon,Meat,392,2.1,30.7,9.8,5.8,35.0,703,274,Snack,271
2024-03-17,710,Eggs,Meat,448,21.5,36.5,46.0,4.8,5.7,527,236,Snack,534
2024-09-25,253,Salmon,Meat,409,11.6,72.4,45.7,1.2,30.1,37,256,Breakfast,964
2024-12-16,125,Pork Chop,Meat,294,27.3,84.6,12.4,0.5,46.4,280,186,Breakfast,894
2024-01-12,162,Tomato,Vegetables,328,25.2,68.6,36.7,9.4,31.8,439,216,Lunch,296
2024-09-03,172,Spinach,Vegetables,240,49.9,31.7,42.2,4.6,11.3,657,120,Snack,641
2024-05-16,929,Salmon,Meat,62,14.7,60.0,38.5,9.1,45.5,344,259,Snack,924
2024-01-31,899,Strawberry,Fruits,77,26.8,45.8,34.0,0.6,12.3,339,253,Breakfast,177
2024-04-28,888,Salmon,Meat,597,40.6,41.0,17.4,3.4,14.1,479,222,Dinner,877
2024-01-22,129,Quinoa,Grains,490,6.3,6.4,5.9,1.1,7.3,386,154,Snack,566
2024-09-03,729,Milk,Dairy,555,18.5,30.8,14.0,1.6,3.9,378,130,Lunch,830
2024-12-07,888,Pasta,Grains,102,26.0,75.1,47.8,6.3,27.6,805,122,Lunch,505
2024-07-10,918,Banana,Fruits,465,26.2,39.6,36.9,9.4,22.3,73,106,Lunch,323
2024-12-05,443,Tomato,Vegetables,283,3.1,32.4,3.7,6.2,26.9,515,17,Snack,899
2024-11-14,215,Paneer,Dairy,231,19.9,30.1,37.4,9.2,13.4,369,79,Dinner,813
2024-05-03,166,Paneer,Dairy,530,23.9,67.3,28.6,4.9,34.8,219,266,Lunch,822
2024-01-18,802,Chocolate,Snacks,594,38.1,67.2,45.3,10.0,39.4,6,114,Lunch,415
2024-08-25,593,Nuts,Snacks,518,18.7,60.0,48.5,7.9,25.2,759,43,Snack,864
2024-06-28,422,Salmon,Meat,166,29.5,94.7,46.3,7.7,4.4,600,231,Snack,867
2024-09-27,585,Milkshake,Beverages,76,27.7,84.5,2.5,0.3,18.2,514,74,Snack,399
2024-01-31,303,Chips,Snacks,163,26.1,67.8,21.7,2.9,37.7,759,70,Dinner,331
2024-04-04,164,Beef Steak,Meat,262,32.3,12.8,31.1,7.2,1.3,778,128,Breakfast,295
2024-07-10,453,Coffee,Beverages,513,35.1,79.9,49.6,3.3,46.9,690,282,Breakfast,517
2024-04-15,155,Grapes,Fruits,211,39.3,98.9,17.2,9.3,22.6,614,164,Snack,106
2024-04-17,327,Pasta,Grains,551,33.5,24.7,31.4,7.8,49.0,558,165,Lunch,309
2024-09-21,355,Milk,Dairy,89,49.7,17.4,12.7,8.9,39.1,789,268,Lunch,728
2024-12-06,245,Water,Beverages,270,35.7,30.5,48.9,9.3,33.9,246,110,Lunch,228
2024-04-11,136,Spinach,Vegetables,543,5.0,81.3,21.7,7.4,43.5,579,80,Snack,188
2024-08-28,251,Broccoli,Vegetables,456,17.1,13.9,47.8,1.3,32.1,283,163,Lunch,729
2024-10-14,712,Spinach,Vegetables,158,8.9,60.1,38.0,8.2,13.1,502,144,Breakfast,915
2024-07-08,580,Milk,Dairy,500,30.9,15.3,37.7,8.0,15.7,512,107,Breakfast,866
2024-01-07,335,Chocolate,Snacks,183,18.8,34.4,26.3,4.5,5.3,106,51,Breakfast,329
2024-03-28,221,Chocolate,Snacks,378,5.0,58.7,12.5,5.8,38.0,917,85,Dinner,154
2024-03-25,110,Cheese,Dairy,563,6.9,75.5,6.6,5.2,39.0,50,22,Snack,692
2024-11-18,822,Chips,Snacks,206,14.9,54.1,28.7,6.1,33.7,130,19,Breakfast,746
2024-07-16,932,Chocolate,Snacks,517,9.0,62.5,4.0,1.6,37.4,386,246,Dinner,560
2024-09-01,997,Oats,Grains,54,29.1,6.1,22.2,9.7,3.4,648,220,Lunch,574
2024-09-17,254,Green Tea,Beverages,273,2.7,70.7,48.7,5.1,5.4,129,153,Snack,999
2024-12-05,475,Eggs,Meat,175,34.5,94.7,26.6,1.3,39.1,146,223,Lunch,990
2024-02-09,870,Chocolate,Snacks,79,19.7,70.8,25.9,9.4,22.4,471,295,Lunch,328
2024-11-02,710,Grapes,Fruits,435,29.7,82.8,35.6,3.2,23.5,699,194,Snack,170
2024-06-23,319,Chocolate,Snacks,348,11.1,18.0,19.5,9.6,9.5,945,105,Dinner,726
2024-06-10,979,Potato,Vegetables,501,28.7,36.5,1.8,2.6,24.5,381,159,Snack,935
2024-01-14,213,Chicken Breast,Meat,217,21.6,9.2,42.3,8.8,6.7,970,260,Dinner,547
2024-04-05,41,Milkshake,Beverages,521,33.8,24.3,19.1,8.9,33.0,306,276,Dinner,289
2024-08-25,851,Rice,Grains,562,16.5,79.1,2.7,8.9,35.8,232,11,Snack,870
2024-07-27,416,Apple,Fruits,112,39.7,30.7,46.5,9.7,32.0,236,161,Snack,613
2024-10-20,528,Chips,Snacks,157,44.9,65.8,6.9,8.0,31.2,34,95,Snack,738
2024-01-08,729,Chicken Breast,Meat,516,35.7,26.9,29.4,0.2,26.2,15,34,Snack,595
2024-06-02,612,Butter,Dairy,273,4.9,50.2,36.4,5.6,38.5,638,45,Dinner,881
2024-05-25,606,Beef Steak,Meat,447,33.1,55.2,1.3,3.3,37.9,10,187,Lunch,491
2024-08-15,884,Popcorn,Snacks,93,12.0,19.5,44.1,1.5,22.2,142,11,Dinner,522
2024-10-03,381,Potato,Vegetables,84,12.7,6.0,43.1,4.8,3.4,880,86,Snack,778
2024-10-21,45,Quinoa,Grains,197,15.2,63.6,34.9,5.6,46.4,455,229,Snack,699
2024-02-26,56,Orange Juice,Beverages,160,9.6,77.5,5.3,0.4,3.6,274,53,Breakfast,513
2024-01-16,977,Eggs,Meat,290,28.8,16.1,3.1,7.8,37.5,483,213,Dinner,855
2024-03-28,940,Carrot,Vegetables,576,4.9,93.3,23.0,9.4,38.9,967,112,Breakfast,240
2024-06-02,9,Carrot,Vegetables,269,28.2,84.8,6.3,4.6,45.5,172,104,Snack,337
2024-03-20,227,Yogurt,Dairy,221,33.9,96.6,43.5,3.4,1.4,956,132,Breakfast,150
2024-08-14,307,Water,Beverages,440,16.8,52.4,11.4,9.7,11.4,538,53,Snack,695
2024-01-26,178,Salmon,Meat,511,34.5,17.7,32.3,6.8,7.0,861,50,Snack,219
2024-01-16,342,Green Tea,Beverages,300,20.5,83.7,41.8,7.2,15.9,786,91,Breakfast,699
2024-12-20,721,Yogurt,Dairy,241,7.3,9.6,5.4,2.4,14.9,128,39,Lunch,761
2024-03-01,354,Grapes,Fruits,78,39.7,64.1,25.8,7.8,33.1,603,237,Breakfast,904
2024-09-06,944,Water,Beverages,486,13.0,77.3,20.0,8.9,25.0,680,197,Lunch,610
2024-08-09,977,Grapes,Fruits,535,11.1,82.3,7.8,2.0,12.4,27,120,Breakfast,154
2024-07-08,735,Yogurt,Dairy,354,12.8,92.0,12.8,5.4,3.2,663,173,Snack,921
2024-04-15,738,Chicken Breast,Meat,330,16.1,71.9,30.4,6.1,39.0,98,126,Snack,400
2024-03-06,308,Salmon,Meat,562,18.0,52.1,23.4,9.4,27.2,91,85,Snack,126
2024-04-28,218,Orange Juice,Beverages,220,10.5,45.0,19.7,9.2,8.2,734,250,Snack,310
2024-11-22,431,Water,Beverages,440,40.1,96.6,30.8,5.2,18.4,270,97,Lunch,813
2024-08-09,904,Potato,Vegetables,361,33.5,99.4,48.6,3.4,49.7,201,115,Lunch,756
2024-12-01,525,Tomato,Vegetables,69,32.9,52.3,9.7,7.3,11.2,681,46,Dinner,256
2024-12-21,139,Potato,Vegetables,214,26.4,27.5,40.1,1.0,19.7,346,268,Snack,752
2024-04-05,546,Broccoli,Vegetables,59,12.1,78.1,22.3,8.7,49.4,86,175,Lunch,648
2024-11-03,797,Quinoa,Grains,189,37.7,31.7,22.0,8.4,20.7,502,30,Lunch,628
2024-12-06,587,Potato,Vegetables,176,3.3,63.3,35.4,2.8,17.4,171,192,Breakfast,176
2024-12-07,249,Green Tea,Beverages,508,32.8,91.9,28.6,4.4,35.8,876,247,Dinner,832
2024-03-23,752,Cookies,Snacks,90,8.4,79.2,23.6,7.2,3.0,559,212,Lunch,511
2024-11-12,97,Cheese,Dairy,140,20.6,71.8,3.6,9.4,15.9,495,289,Snack,649
2024-07-31,443,Broccoli,Vegetables,448,11.8,25.6,15.7,0.6,43.2,877,97,Snack,619
2024-06-12,691,Bread,Grains,584,13.5,8.2,30.3,3.9,43.4,709,237,Lunch,930
2024-03-23,163,Yogurt,Dairy,188,2.7,9.5,16.1,5.7,16.0,590,237,Dinner,197
2024-01-30,14,Orange,Fruits,326,5.9,62.7,25.6,8.4,43.9,607,203,Snack,307
2024-04-10,916,Yogurt,Dairy,215,3.2,39.4,22.6,3.8,16.5,480,42,Snack,643
2024-10-25,712,Orange,Fruits,175,26.9,93.0,29.9,3.0,28.6,653,60,Breakfast,765
2024-04-07,37,Beef Steak,Meat,143,38.1,88.8,28.5,3.5,40.3,606,83,Snack,767
2024-09-02,294,Paneer,Dairy,181,40.2,10.2,32.8,3.7,10.5,133,174,Dinner,409
2024-04-16,500,Paneer,Dairy,235,36.6,49.7,31.0,7.9,33.4,837,167,Dinner,492
2024-11-29,690,Quinoa,Grains,413,23.7,87.7,7.1,3.0,35.9,70,221,Snack,189
2024-04-05,108,Chicken Breast,Meat,218,40.3,92.4,6.0,8.0,41.2,494,187,Breakfast,212
2024-10-03,13,Orange,Fruits,522,20.3,74.1,4.1,2.8,13.4,997,159,Dinner,471
2024-06-13,445,Apple,Fruits,394,22.5,17.7,6.5,5.4,41.1,779,233,Snack,896
2024-07-18,54,Carrot,Vegetables,476,11.4,8.3,8.0,4.1,8.2,462,69,Dinner,797
2024-11-14,40,Coffee,Beverages,385,32.9,75.1,28.7,5.5,47.1,445,296,Snack,645
2024-01-30,829,Popcorn,Snacks,397,4.8,40.9,37.2,4.5,44.8,319,135,Dinner,806
2024-06-04,386,Oats,Grains,480,17.9,34.4,44.5,8.6,3.3,777,242,Dinner,811
2024-06-10,855,Bread,Grains,289,25.9,9.9,46.3,0.1,38.3,896,113,Lunch,771
2024-10-14,984,Pasta,Grains,141,19.3,70.0,45.8,1.8,6.2,985,187,Breakfast,868
2024-05-10,5,Yogurt,Dairy,566,11.0,16.1,17.3,8.8,41.2,216,77,Snack,207
2024-07-23,592,Pork Chop,Meat,436,14.3,42.9,32.8,7.5,8.7,250,201,Dinner,259
2024-09-01,240,Coffee,Beverages,131,11.1,5.3,49.6,0.6,15.9,132,241,Dinner,528
2024-01-26,615,Bread,Grains,92,9.5,45.3,30.7,3.1,41.0,919,222,Snack,854
2024-11-19,38,Spinach,Vegetables,228,20.9,64.2,24.7,6.2,35.0,112,269,Snack,274
2024-03-20,712,Butter,Dairy,498,1.7,26.3,47.3,6.3,41.2,232,186,Lunch,548
2024-01-26,187,Chocolate,Snacks,198,21.4,71.5,28.7,2.3,18.5,87,198,Snack,900
2024-05-04,320,Salmon,Meat,77,28.1,21.7,20.2,8.5,17.8,647,241,Breakfast,574
2024-03-07,548,Milk,Dairy,157,11.8,48.4,8.1,0.2,19.3,710,195,Breakfast,823
2024-04-12,862,Paneer,Dairy,363,36.6,79.3,3.1,8.2,47.8,86,123,Lunch,249
2024-11-07,225,Strawberry,Fruits,453,12.4,71.0,28.0,3.3,1.2,413,99,Lunch,444
2024-03-31,95,Oats,Grains,245,15.2,89.0,18.8,5.3,25.8,427,135,Lunch,643
2024-09-06,772,Bread,Grains,435,24.0,7.1,33.4,4.6,28.4,220,191,Snack,415
2024-07-05,981,Oats,Grains,56,17.6,47.3,1.9,3.7,37.6,905,285,Lunch,864
2024-01-16,719,Pork Chop,Meat,494,10.1,5.9,31.3,5.3,21.4,192,55,Dinner,717
2024-05-11,919,Milkshake,Beverages,565,25.1,93.9,5.9,9.8,45.8,751,43,Snack,283
2024-01-27,532,Milkshake,Beverages,310,10.9,35.5,10.9,9.0,44.5,757,287,Lunch,484
2024-06-28,584,Oats,Grains,220,6.3,11.9,31.7,8.0,30.4,416,272,Breakfast,602
2024-02-11,820,Chocolate,Snacks,105,13.2,79.1,19.4,4.0,44.5,398,90,Breakfast,624
2024-12-21,702,Chicken Breast,Meat,413,10.2,92.3,10.4,6.3,26.1,388,159,Breakfast,522
2024-11-07,818,Butter,Dairy,253,21.7,5.1,22.4,0.3,23.9,154,231,Snack,838
2024-11-17,459,Strawberry,Fruits,578,48.5,79.9,39.8,0.9,9.3,947,188,Lunch,333
2024-09-18,488,Salmon,Meat,123,42.0,66.0,19.7,2.4,45.7,985,284,Breakfast,667
2024-04-22,829,Potato,Vegetables,593,29.9,70.0,48.3,6.2,20.1,561,200,Lunch,284
2024-09-04,123,Nuts,Snacks,160,1.4,26.5,40.2,8.6,41.5,1000,36,Breakfast,540
2024-09-01,239,Bread,Grains,82,27.6,22.1,32.4,6.6,25.7,434,166,Snack,456
2024-12-16,166,Tomato,Vegetables,469,19.0,15.5,43.7,5.2,38.7,962,285,Lunch,743
2024-03-01,878,Pork Chop,Meat,293,17.9,26.1,24.4,3.5,46.4,61,34,Dinner,603
2024-01-26,499,Chips,Snacks,252,2.8,93.1,26.2,4.8,12.4,963,33,Snack,271
2024-02-13,471,Bread,Grains,69,47.9,50.4,5.9,8.7,22.1,861,139,Snack,761
2024-08-22,175,Popcorn,Snacks,239,3.5,59.0,33.5,9.6,24.5,631,52,Lunch,810
2024-12-23,247,Tomato,Vegetables,420,31.5,55.8,16.2,3.2,20.5,409,151,Lunch,954
2024-07-10,449,Carrot,Vegetables,594,44.6,45.0,28.5,0.4,20.7,982,4,Breakfast,119
2024-02-29,902,Pork Chop,Meat,535,27.5,26.1,31.5,1.4,28.1,443,28,Dinner,503
2024-03-30,309,Orange Juice,Beverages,477,43.0,33.0,15.1,0.9,5.8,424,106,Dinner,789
2024-07-14,103,Milkshake,Beverages,100,1.6,32.2,18.7,0.4,12.3,128,241,Breakfast,347
2024-11-23,882,Chicken Breast,Meat,340,27.3,86.0,42.7,5.4,29.3,634,73,Snack,465
2024-01-08,950,Pork Chop,Meat,444,47.7,81.1,39.2,2.4,37.5,824,79,Breakfast,904
2024-05-15,35,Salmon,Meat,256,45.1,60.3,7.9,6.0,31.9,143,271,Breakfast,579
2024-02-07,776,Chocolate,Snacks,482,1.6,59.1,46.0,1.7,2.7,834,275,Dinner,284
2024-09-16,384,Broccoli,Vegetables,214,32.5,19.1,4.4,3.7,43.5,600,128,Snack,432
2024-10-17,268,Popcorn,Snacks,307,28.1,66.9,10.4,1.5,17.2,367,292,Lunch,572
2024-01-13,317,Butter,Dairy,347,5.6,55.1,25.1,0.7,0.2,491,9,Breakfast,984
2024-05-10,507,Milkshake,Beverages,261,36.5,99.5,37.4,2.6,18.2,376,84,Lunch,463
2024-01-06,836,Rice,Grains,259,21.7,5.4,48.5,6.9,0.8,509,183,Snack,584
2024-01-11,603,Nuts,Snacks,518,35.3,25.2,29.2,5.7,49.1,753,248,Snack,200
2024-03-09,632,Coffee,Beverages,200,38.6,10.6,7.9,2.3,48.7,190,155,Lunch,592
2024-06-03,557,Water,Beverages,89,45.1,25.0,29.4,6.2,37.3,145,59,Snack,965
2024-07-05,897,Strawberry,Fruits,516,2.3,83.1,35.3,2.8,26.3,287,280,Lunch,285
2024-07-21,176,Green Tea,Beverages,406,24.7,52.9,46.0,2.7,42.4,381,218,Snack,341
2024-11-16,389,Broccoli,Vegetables,316,28.4,80.4,45.7,9.2,5.8,850,159,Snack,943
2024-07-20,211,Nuts,Snacks,297,6.0,94.5,45.7,5.2,30.6,200,21,Lunch,842
2024-12-29,346,Cookies,Snacks,301,3.9,88.7,29.2,6.2,2.9,317,241,Dinner,988
2024-06-12,158,Spinach,Vegetables,445,46.1,16.2,45.0,4.1,28.0,981,95,Breakfast,484
2024-05-02,154,Paneer,Dairy,322,47.5,89.3,9.9,6.8,14.9,170,197,Dinner,196
2024-01-18,299,Oats,Grains,343,48.8,85.2,18.3,2.9,49.9,908,279,Dinner,889
2024-05-14,418,Butter,Dairy,367,9.8,34.3,49.3,1.6,31.8,554,7,Dinner,655
2024-05-31,889,Butter,Dairy,516,31.4,93.1,19.4,3.0,6.1,864,234,Breakfast,736
2024-05-24,718,Milkshake,Beverages,368,32.9,79.5,32.8,8.2,21.6,824,2,Lunch,995
2024-03-24,972,Carrot,Vegetables,581,42.1,41.6,42.4,10.0,41.4,503,177,Breakfast,206
2024-08-23,635,Orange,Fruits,590,38.2,67.4,28.9,9.4,39.8,944,68,Snack,658
2024-12-22,49,Orange,Fruits,331,40.9,56.6,35.5,6.9,14.3,107,300,Dinner,777
2024-09-09,908,Carrot,Vegetables,147,33.7,26.6,9.9,6.1,41.5,196,285,Snack,264
2024-06-11,263,Carrot,Vegetables,361,48.1,29.3,6.4,2.4,10.0,755,291,Dinner,975
2024-05-12,259,Butter,Dairy,256,7.1,25.6,3.0,4.6,25.0,620,240,Snack,413
2024-11-15,222,Potato,Vegetables,147,2.5,84.3,23.3,6.0,42.8,197,37,Breakfast,985
2024-05-09,6,Cheese,Dairy,523,20.8,77.6,2.7,6.3,33.3,490,254,Dinner,252
2024-05-04,747,Milk,Dairy,416,24.6,18.8,12.1,3.6,34.4,525,204,Breakfast,362
2024-08-25,562,Grapes,Fruits,210,25.5,79.8,33.5,9.4,40.8,608,199,Snack,543
2024-03-24,780,Tomato,Vegetables,210,9.6,21.9,17.9,2.1,34.3,521,229,Breakfast,567
2024-06-20,706,Popcorn,Snacks,453,6.4,80.5,22.7,0.1,44.0,6,66,Breakfast,924
2024-07-23,55,Orange Juice,Beverages,399,26.4,51.5,40.6,6.0,48.9,10,264,Breakfast,247
2024-07-20,184,Popcorn,Snacks,195,34.4,11.0,4.5,1.8,38.1,230,70,Dinner,347
2024-08-13,909,Beef Steak,Meat,406,44.4,98.0,33.4,2.9,31.2,250,218,Dinner,686
2024-08-12,836,Broccoli,Vegetables,129,46.8,57.3,49.1,0.6,22.2,600,195,Snack,876
2024-08-02,536,Spinach,Vegetables,144,21.8,37.5,23.3,3.1,36.9,333,222,Dinner,307
2024-03-22,1000,Milkshake,Beverages,100,33.3,47.0,10.4,7.6,35.8,524,204,Snack,553
2024-09-04,449,Strawberry,Fruits,286,14.0,92.1,5.7,2.6,21.0,245,132,Breakfast,260
2024-04-08,122,Apple,Fruits,68,45.5,52.4,48.4,9.0,21.8,719,23,Lunch,726
2024-02-16,762,Eggs,Meat,525,13.9,86.9,30.2,0.3,46.0,260,202,Lunch,562
2024-05-03,893,Spinach,Vegetables,379,4.3,85.1,13.2,5.3,12.8,988,207,Snack,142
2024-08-14,670,Yogurt,Dairy,573,33.1,34.3,40.1,5.2,17.1,763,88,Lunch,939
2024-01-14,914,Coffee,Beverages,440,8.5,99.2,14.9,3.7,23.8,49,278,Dinner,292
2024-02-05,105,Pork Chop,Meat,130,11.1,76.2,2.9,4.6,3.1,933,233,Breakfast,628
2024-02-26,552,Chicken Breast,Meat,239,46.2,28.7,36.4,5.8,46.5,878,84,Breakfast,546
2024-07-12,689,Nuts,Snacks,319,46.7,14.5,49.5,8.2,41.6,546,81,Snack,169
2024-08-13,737,Paneer,Dairy,514,44.1,23.5,29.0,2.2,20.4,320,61,Snack,921
2024-07-19,426,Yogurt,Dairy,454,45.1,83.0,44.9,7.1,38.1,799,284,Lunch,685
2024-10-31,959,Banana,Fruits,566,15.7,38.5,23.3,5.3,44.8,423,36,Dinner,287
2024-02-15,662,Chicken Breast,Meat,395,2.1,16.6,42.8,6.5,37.1,789,288,Lunch,427
2024-10-19,240,Carrot,Vegetables,529,23.7,89.6,2.3,0.6,33.7,299,50,Dinner,895
2024-04-06,657,Cookies,Snacks,501,1.0,67.6,45.2,7.4,20.8,982,113,Breakfast,323
2024-07-01,446,Milk,Dairy,191,23.9,13.4,23.9,5.4,3.0,153,197,Lunch,189
2024-10-22,775,Banana,Fruits,508,25.4,42.0,33.5,3.8,47.1,840,191,Dinner,959
2024-07-05,421,Milk,Dairy,341,16.4,99.1,8.4,4.3,6.1,439,151,Breakfast,411
2024-03-15,54,Milkshake,Beverages,471,31.3,71.2,4.5,0.8,5.3,583,215,Lunch,715
2024-04-01,146,Spinach,Vegetables,362,33.3,68.9,25.3,7.6,17.8,389,38,Lunch,703
2024-02-03,789,Carrot,Vegetables,443,32.9,5.4,10.5,5.4,32.3,623,224,Dinner,592
2024-09-30,338,Pasta,Grains,408,36.2,62.5,38.8,6.4,19.1,507,231,Dinner,872
2024-08-17,671,Cheese,Dairy,366,46.8,83.6,3.7,7.6,35.3,165,240,Dinner,869
2024-03-11,918,Strawberry,Fruits,435,38.3,6.9,4.8,3.2,48.4,600,50,Dinner,847
2024-01-13,168,Cheese,Dairy,276,30.4,63.1,4.2,3.1,25.2,867,219,Lunch,116
2024-01-25,239,Orange,Fruits,68,38.4,93.6,43.4,4.7,35.7,839,57,Dinner,453
2024-03-10,88,Banana,Fruits,104,28.3,98.0,10.0,5.4,42.0,505,101,Dinner,671
2024-08-29,978,Green Tea,Beverages,118,5.9,66.8,49.0,3.8,27.6,53,63,Snack,842
2024-05-04,239,Yogurt,Dairy,262,30.9,86.6,38.8,2.1,34.6,199,108,Snack,956
2024-06-25,239,Butter,Dairy,541,14.1,57.8,47.6,7.6,3.8,680,254,Snack,649
2024-11-11,214,Chips,Snacks,304,31.0,79.8,41.8,7.9,44.2,237,235,Dinner,364
2024-09-29,206,Eggs,Meat,434,22.2,32.2,46.4,3.2,7.9,631,281,Dinner,156
2024-08-29,547,Apple,Fruits,60,31.2,60.6,47.1,8.3,45.5,385,204,Dinner,186
2024-12-04,446,Paneer,Dairy,554,22.9,69.2,42.9,4.8,13.5,875,287,Dinner,678
2024-11-26,305,Pork Chop,Meat,452,18.8,63.1,47.7,6.3,26.5,6,153,Snack,763
2024-04-03,353,Bread,Grains,111,25.9,99.3,12.9,2.5,10.6,193,231,Breakfast,273
2024-03-18,526,Pork Chop,Meat,131,16.5,9.8,26.2,7.1,10.1,369,195,Lunch,569
2024-04-09,632,Cheese,Dairy,362,31.0,72.4,15.6,4.2,36.2,715,23,Breakfast,683
2024-04-10,767,Yogurt,Dairy,103,31.6,6.7,45.7,6.5,2.8,101,158,Breakfast,453
2024-04-11,456,Banana,Fruits,125,19.7,76.6,27.9,5.7,43.2,165,278,Breakfast,725
2024-10-12,948,Potato,Vegetables,598,18.7,16.7,37.7,6.0,26.4,856,191,Dinner,418
2024-06-05,299,Spinach,Vegetables,175,5.6,92.9,16.5,5.6,43.2,665,11,Breakfast,759
2024-06-20,17,Broccoli,Vegetables,290,15.0,87.5,21.1,1.0,23.4,803,70,Dinner,766
2024-06-24,972,Chocolate,Snacks,596,22.3,67.5,31.4,4.9,23.2,532,251,Breakfast,886
2024-08-26,538,Bread,Grains,332,10.3,83.1,48.5,1.8,11.2,833,295,Breakfast,326
2024-04-01,393,Carrot,Vegetables,265,42.8,67.8,24.1,1.0,24.0,31,113,Dinner,517
2024-05-20,381,Cheese,Dairy,175,23.0,64.2,32.0,3.6,29.1,618,84,Dinner,595
2024-08-30,332,Eggs,Meat,383,35.7,93.4,10.5,8.2,9.7,189,221,Dinner,397
2024-12-11,827,Broccoli,Vegetables,229,23.7,6.1,49.2,5.3,49.2,327,108,Breakfast,833
2024-07-01,323,Carrot,Vegetables,296,34.2,7.7,36.2,6.3,11.6,636,14,Dinner,212
2024-08-12,450,Chips,Snacks,177,27.3,75.7,2.5,7.2,35.4,310,230,Dinner,797
2024-02-22,791,Strawberry,Fruits,536,27.8,50.7,20.9,2.0,26.1,719,34,Breakfast,286
2024-05-22,903,Chicken Breast,Meat,384,27.0,42.2,20.2,7.4,1.7,325,29,Dinner,837
2024-06-13,266,Salmon,Meat,322,5.5,82.2,1.9,2.9,41.7,482,182,Snack,441
2024-04-18,699,Orange,Fruits,209,31.8,33.7,47.9,3.7,20.0,856,208,Dinner,174
2024-02-19,242,Chicken Breast,Meat,593,38.9,73.3,18.7,8.5,26.0,767,143,Snack,708
2024-04-22,721,Orange Juice,Beverages,303,10.8,46.9,9.0,6.4,27.7,53,125,Snack,915
2024-12-09,791,Beef Steak,Meat,115,21.8,60.0,47.8,5.8,45.0,867,100,Dinner,597
2024-06-04,527,Paneer,Dairy,554,21.6,80.0,40.8,0.9,45.9,454,146,Snack,880
2024-03-23,558,Chips,Snacks,422,49.8,88.2,18.4,5.4,41.5,251,232,Lunch,426
2024-06-19,619,Water,Beverages,437,12.2,74.5,27.2,4.2,48.5,497,269,Lunch,407
2024-04-13,607,Green Tea,Beverages,209,36.2,52.1,40.4,0.5,47.1,554,287,Snack,670
2024-10-19,330,Spinach,Vegetables,136,7.6,59.2,7.3,2.1,6.8,814,19,Snack,699
2024-05-20,791,Water,Beverages,470,34.6,44.8,43.9,1.2,36.1,935,109,Breakfast,351
2024-10-27,247,Milk,Dairy,452,47.0,78.4,10.3,5.6,43.0,408,81,Dinner,600
2024-09-02,696,Strawberry,Fruits,370,38.5,29.3,35.4,6.5,13.3,267,129,Lunch,630
2024-05-06,654,Orange Juice,Beverages,259,48.2,54.2,48.3,8.0,38.7,998,85,Snack,491
2024-05-09,369,Popcorn,Snacks,284,36.8,47.4,2.0,0.8,35.4,251,269,Dinner,523
2024-06-11,878,Grapes,Fruits,535,46.1,45.0,40.5,7.5,19.0,592,147,Breakfast,167
2024-02-24,644,Milk,Dairy,461,15.2,68.0,23.3,0.9,49.7,106,275,Breakfast,222
2024-12-20,353,Apple,Fruits,515,27.0,72.6,28.0,7.9,7.2,135,243,Lunch,548
2024-03-21,388,Coffee,Beverages,469,32.6,46.9,31.7,3.9,15.4,922,69,Snack,838
2024-01-12,791,Butter,Dairy,379,37.8,99.0,37.7,4.4,43.0,668,53,Dinner,387
2024-07-26,273,Chips,Snacks,234,3.9,89.2,23.4,7.0,3.3,317,180,Lunch,640
2024-11-16,262,Broccoli,Vegetables,203,11.2,47.6,21.8,7.5,14.1,953,37,Snack,383
2024-12-20,591,Orange Juice,Beverages,557,22.3,16.5,49.7,3.2,24.6,688,278,Breakfast,405
2024-03-05,890,Beef Steak,Meat,262,11.3,5.4,35.1,4.1,43.9,786,286,Lunch,412
2024-05-29,337,Beef Steak,Meat,415,23.4,42.0,2.8,0.8,21.0,347,46,Breakfast,300
2024-04-22,966,Grapes,Fruits,518,1.8,72.4,28.6,4.5,11.3,798,253,Dinner,477
2024-07-17,257,Carrot,Vegetables,101,28.8,17.8,16.3,1.6,29.8,220,152,Breakfast,676
2024-11-07,864,Pork Chop,Meat,308,25.4,10.5,31.8,1.3,4.4,772,291,Breakfast,835
2024-11-25,457,Cookies,Snacks,584,2.9,57.6,15.7,1.4,25.5,627,139,Breakfast,398
2024-04-30,68,Broccoli,Vegetables,560,43.9,85.9,44.1,1.2,43.4,628,95,Dinner,917
2024-10-15,407,Pasta,Grains,53,37.2,81.3,18.9,7.6,23.9,738,138,Breakfast,483
2024-04-19,122,Popcorn,Snacks,359,18.8,86.9,13.8,3.1,37.6,137,143,Breakfast,291
2024-03-18,565,Orange Juice,Beverages,233,25.3,11.3,17.0,3.4,9.3,601,87,Dinner,426
2024-01-13,288,Quinoa,Grains,300,37.3,59.7,33.5,5.5,14.2,96,113,Lunch,652
